Log file open, 04/28/23 00:12:45
[2023.04.27-15.43.32:772][740]LogFbx: SortedLinks :(68) wrist_outer_r
[2023.04.27-15.43.32:772][740]LogFbx: SortedLinks :(69) pinky_metacarpal_r
[2023.04.27-15.43.32:772][740]LogFbx: SortedLinks :(70) pinky_01_r
[2023.04.27-15.43.32:772][740]LogFbx: SortedLinks :(71) pinky_02_r
[2023.04.27-15.43.32:772][740]LogFbx: SortedLinks :(72) pinky_03_r
[2023.04.27-15.43.32:772][740]LogFbx: SortedLinks :(73) ring_metacarpal_r
[2023.04.27-15.43.32:772][740]LogFbx: SortedLinks :(74) ring_01_r
[2023.04.27-15.43.32:772][740]LogFbx: SortedLinks :(75) ring_02_r
[2023.04.27-15.43.32:772][740]LogFbx: SortedLinks :(76) ring_03_r
[2023.04.27-15.43.32:772][740]LogFbx: SortedLinks :(77) middle_metacarpal_r
[2023.04.27-15.43.32:772][740]LogFbx: SortedLinks :(78) middle_01_r
[2023.04.27-15.43.32:772][740]LogFbx: SortedLinks :(79) middle_02_r
[2023.04.27-15.43.32:772][740]LogFbx: SortedLinks :(80) middle_03_r
[2023.04.27-15.43.32:772][740]LogFbx: SortedLinks :(81) index_metacarpal_r
[2023.04.27-15.43.32:772][740]LogFbx: SortedLinks :(82) index_01_r
[2023.04.27-15.43.32:772][740]LogFbx: SortedLinks :(83) index_02_r
[2023.04.27-15.43.32:772][740]LogFbx: SortedLinks :(84) index_03_r
[2023.04.27-15.43.32:772][740]LogFbx: SortedLinks :(85) thumb_01_r
[2023.04.27-15.43.32:772][740]LogFbx: SortedLinks :(86) thumb_02_r
[2023.04.27-15.43.32:772][740]LogFbx: SortedLinks :(87) thumb_03_r
[2023.04.27-15.43.32:772][740]LogFbx: SortedLinks :(88) weapon_r
[2023.04.27-15.43.32:772][740]LogFbx: SortedLinks :(89) upperarm_twist_01_r
[2023.04.27-15.43.32:772][740]LogFbx: SortedLinks :(90) upperarm_twistCor_01_r
[2023.04.27-15.43.32:772][740]LogFbx: SortedLinks :(91) upperarm_twist_02_r
[2023.04.27-15.43.32:772][740]LogFbx: SortedLinks :(92) upperarm_tricep_r
[2023.04.27-15.43.32:772][740]LogFbx: SortedLinks :(93) upperarm_bicep_r
[2023.04.27-15.43.32:772][740]LogFbx: SortedLinks :(94) upperarm_twistCor_02_r
[2023.04.27-15.43.32:772][740]LogFbx: SortedLinks :(95) upperarm_correctiveRoot_r
[2023.04.27-15.43.32:772][740]LogFbx: SortedLinks :(96) upperarm_bck_r
[2023.04.27-15.43.32:772][740]LogFbx: SortedLinks :(97) upperarm_in_r
[2023.04.27-15.43.32:772][740]LogFbx: SortedLinks :(98) upperarm_fwd_r
[2023.04.27-15.43.32:772][740]LogFbx: SortedLinks :(99) upperarm_out_r
[2023.04.27-15.43.32:772][740]LogFbx: SortedLinks :(100) clavicle_out_r
[2023.04.27-15.43.32:772][740]LogFbx: SortedLinks :(101) clavicle_scap_r
[2023.04.27-15.43.32:772][740]LogFbx: SortedLinks :(102) clavicle_pec_r
[2023.04.27-15.43.32:772][740]LogFbx: SortedLinks :(103) spine_04_latissimus_l
[2023.04.27-15.43.32:772][740]LogFbx: SortedLinks :(104) spine_04_latissimus_r
[2023.04.27-15.43.32:772][740]LogFbx: SortedLinks :(105) clavicle_pec_l
[2023.04.27-15.43.32:772][740]LogFbx: SortedLinks :(106) thigh_r
[2023.04.27-15.43.32:772][740]LogFbx: SortedLinks :(107) calf_r
[2023.04.27-15.43.32:772][740]LogFbx: SortedLinks :(108) foot_r
[2023.04.27-15.43.32:772][740]LogFbx: SortedLinks :(109) ball_r
[2023.04.27-15.43.32:772][740]LogFbx: SortedLinks :(110) ankle_fwd_r
[2023.04.27-15.43.32:772][740]LogFbx: SortedLinks :(111) ankle_bck_r
[2023.04.27-15.43.32:772][740]LogFbx: SortedLinks :(112) calf_twist_02_r
[2023.04.27-15.43.32:772][740]LogFbx: SortedLinks :(113) calf_twistCor_02_r
[2023.04.27-15.43.32:772][740]LogFbx: SortedLinks :(114) calf_twist_01_r
[2023.04.27-15.43.32:772][740]LogFbx: SortedLinks :(115) calf_correctiveRoot_r
[2023.04.27-15.43.32:772][740]LogFbx: SortedLinks :(116) calf_kneeBack_r
[2023.04.27-15.43.32:772][740]LogFbx: SortedLinks :(117) calf_knee_r
[2023.04.27-15.43.32:772][740]LogFbx: SortedLinks :(118) thigh_twist_01_r
[2023.04.27-15.43.32:772][740]LogFbx: SortedLinks :(119) thigh_twistCor_01_r
[2023.04.27-15.43.32:772][740]LogFbx: SortedLinks :(120) thigh_twist_02_r
[2023.04.27-15.43.32:772][740]LogFbx: SortedLinks :(121) thigh_twistCor_02_r
[2023.04.27-15.43.32:772][740]LogFbx: SortedLinks :(122) thigh_correctiveRoot_r
[2023.04.27-15.43.32:772][740]LogFbx: SortedLinks :(123) thigh_fwd_r
[2023.04.27-15.43.32:772][740]LogFbx: SortedLinks :(124) thigh_bck_r
[2023.04.27-15.43.32:772][740]LogFbx: SortedLinks :(125) thigh_out_r
[2023.04.27-15.43.32:772][740]LogFbx: SortedLinks :(126) thigh_in_r
[2023.04.27-15.43.32:772][740]LogFbx: SortedLinks :(127) thigh_bck_lwr_r
[2023.04.27-15.43.32:772][740]LogFbx: SortedLinks :(128) thigh_fwd_lwr_r
[2023.04.27-15.43.32:772][740]LogFbx: SortedLinks :(129) thigh_l
[2023.04.27-15.43.32:772][740]LogFbx: SortedLinks :(130) calf_l
[2023.04.27-15.43.32:772][740]LogFbx: SortedLinks :(131) foot_l
[2023.04.27-15.43.32:772][740]LogFbx: SortedLinks :(132) ball_l
[2023.04.27-15.43.32:772][740]LogFbx: SortedLinks :(133) ankle_bck_l
[2023.04.27-15.43.32:772][740]LogFbx: SortedLinks :(134) ankle_fwd_l
[2023.04.27-15.43.32:772][740]LogFbx: SortedLinks :(135) calf_twist_02_l
[2023.04.27-15.43.32:772][740]LogFbx: SortedLinks :(136) calf_twistCor_02_l
[2023.04.27-15.43.32:772][740]LogFbx: SortedLinks :(137) calf_twist_01_l
[2023.04.27-15.43.32:772][740]LogFbx: SortedLinks :(138) calf_correctiveRoot_l
[2023.04.27-15.43.32:772][740]LogFbx: SortedLinks :(139) calf_kneeBack_l
[2023.04.27-15.43.32:772][740]LogFbx: SortedLinks :(140) calf_knee_l
[2023.04.27-15.43.32:772][740]LogFbx: SortedLinks :(141) thigh_twist_01_l
[2023.04.27-15.43.32:772][740]LogFbx: SortedLinks :(142) thigh_twistCor_01_l
[2023.04.27-15.43.32:772][740]LogFbx: SortedLinks :(143) thigh_twist_02_l
[2023.04.27-15.43.32:772][740]LogFbx: SortedLinks :(144) thigh_twistCor_02_l
[2023.04.27-15.43.32:772][740]LogFbx: SortedLinks :(145) thigh_correctiveRoot_l
[2023.04.27-15.43.32:772][740]LogFbx: SortedLinks :(146) thigh_bck_l
[2023.04.27-15.43.32:772][740]LogFbx: SortedLinks :(147) thigh_fwd_l
[2023.04.27-15.43.32:772][740]LogFbx: SortedLinks :(148) thigh_out_l
[2023.04.27-15.43.32:772][740]LogFbx: SortedLinks :(149) thigh_bck_lwr_l
[2023.04.27-15.43.32:772][740]LogFbx: SortedLinks :(150) thigh_in_l
[2023.04.27-15.43.32:772][740]LogFbx: SortedLinks :(151) thigh_fwd_lwr_l
[2023.04.27-15.43.32:772][740]LogFbx: SortedLinks :(152) ik_foot_root
[2023.04.27-15.43.32:772][740]LogFbx: SortedLinks :(153) ik_foot_l
[2023.04.27-15.43.32:772][740]LogFbx: SortedLinks :(154) ik_foot_r
[2023.04.27-15.43.32:772][740]LogFbx: SortedLinks :(155) ik_hand_root
[2023.04.27-15.43.32:772][740]LogFbx: SortedLinks :(156) ik_hand_gun
[2023.04.27-15.43.32:772][740]LogFbx: SortedLinks :(157) ik_hand_l
[2023.04.27-15.43.32:772][740]LogFbx: SortedLinks :(158) ik_hand_r
[2023.04.27-15.43.32:772][740]LogFbx: SortedLinks :(159) interaction
[2023.04.27-15.43.32:772][740]LogFbx: SortedLinks :(160) center_of_mass
[2023.04.27-15.43.32:773][740]LogFbx: Parsing AnimStack Unreal Take
[2023.04.27-15.43.32:851][740]LogFbx: CurveName : MoveData_Speed
[2023.04.27-15.43.32:852][740]LogFbx: CurveName(MoveData_Speed) is skipped because it only contains invalid values.
[2023.04.27-15.43.32:852][740]LogFbx: CurveName : base_pose
[2023.04.27-15.43.32:852][740]LogFbx: CurveName(base_pose) is skipped because it only contains invalid values.
[2023.04.27-15.43.32:852][740]LogFbx: CurveName : calf_l_back_50
[2023.04.27-15.43.32:852][740]LogFbx: CurveName(calf_l_back_50) is skipped because it only contains invalid values.
[2023.04.27-15.43.32:852][740]LogFbx: CurveName : calf_l_back_120
[2023.04.27-15.43.32:852][740]LogFbx: CurveName(calf_l_back_120) is skipped because it only contains invalid values.
[2023.04.27-15.43.32:852][740]LogFbx: CurveName : calf_l_back_90
[2023.04.27-15.43.32:852][740]LogFbx: CurveName(calf_l_back_90) is skipped because it only contains invalid values.
[2023.04.27-15.43.32:852][740]LogFbx: CurveName : calf_l_back_150
[2023.04.27-15.43.32:852][740]LogFbx: CurveName(calf_l_back_150) is skipped because it only contains invalid values.
[2023.04.27-15.43.32:852][740]LogFbx: CurveName : calf_r_back_50
[2023.04.27-15.43.32:852][740]LogFbx: CurveName(calf_r_back_50) is skipped because it only contains invalid values.
[2023.04.27-15.43.32:852][740]LogFbx: CurveName : calf_r_back_120
[2023.04.27-15.43.32:852][740]LogFbx: CurveName(calf_r_back_120) is skipped because it only contains invalid values.
[2023.04.27-15.43.32:852][740]LogFbx: CurveName : calf_r_back_90
[2023.04.27-15.43.32:852][740]LogFbx: CurveName(calf_r_back_90) is skipped because it only contains invalid values.
[2023.04.27-15.43.32:852][740]LogFbx: CurveName : calf_r_back_150
[2023.04.27-15.43.32:852][740]LogFbx: CurveName(calf_r_back_150) is skipped because it only contains invalid values.
[2023.04.27-15.43.32:852][740]LogFbx: CurveName : clavicle_l_fwd_30
[2023.04.27-15.43.32:852][740]LogFbx: CurveName(clavicle_l_fwd_30) is skipped because it only contains invalid values.
[2023.04.27-15.43.32:852][740]LogFbx: CurveName : clavicle_l_down_20
[2023.04.27-15.43.32:852][740]LogFbx: CurveName(clavicle_l_down_20) is skipped because it only contains invalid values.
[2023.04.27-15.43.32:852][740]LogFbx: CurveName : clavicle_l_back_30
[2023.04.27-15.43.32:852][740]LogFbx: CurveName(clavicle_l_back_30) is skipped because it only contains invalid values.
[2023.04.27-15.43.32:852][740]LogFbx: CurveName : clavicle_l_up_40
[2023.04.27-15.43.32:852][740]LogFbx: CurveName(clavicle_l_up_40) is skipped because it only contains invalid values.
[2023.04.27-15.43.32:852][740]LogFbx: CurveName : clavicle_r_fwd_30
[2023.04.27-15.43.32:852][740]LogFbx: CurveName(clavicle_r_fwd_30) is skipped because it only contains invalid values.
[2023.04.27-15.43.32:852][740]LogFbx: CurveName : clavicle_r_down_20
[2023.04.27-15.43.32:852][740]LogFbx: CurveName(clavicle_r_down_20) is skipped because it only contains invalid values.
[2023.04.27-15.43.32:852][740]LogFbx: CurveName : clavicle_r_back_30
[2023.04.27-15.43.32:852][740]LogFbx: CurveName(clavicle_r_back_30) is skipped because it only contains invalid values.
[2023.04.27-15.43.32:852][740]LogFbx: CurveName : clavicle_r_up_40
[2023.04.27-15.43.32:852][740]LogFbx: CurveName(clavicle_r_up_40) is skipped because it only contains invalid values.
[2023.04.27-15.43.32:852][740]LogFbx: CurveName : clavicle_r_back_310
[2023.04.27-15.43.32:852][740]LogFbx: CurveName(clavicle_r_back_310) is skipped because it only contains invalid values.
[2023.04.27-15.43.32:852][740]LogFbx: CurveName : clavicle_r_up_401
[2023.04.27-15.43.32:852][740]LogFbx: CurveName(clavicle_r_up_401) is skipped because it only contains invalid values.
[2023.04.27-15.43.32:852][740]LogFbx: CurveName : foot_l_down_60
[2023.04.27-15.43.32:852][740]LogFbx: CurveName(foot_l_down_60) is skipped because it only contains invalid values.
[2023.04.27-15.43.32:852][740]LogFbx: CurveName : foot_l_up_35
[2023.04.27-15.43.32:852][740]LogFbx: CurveName(foot_l_up_35) is skipped because it only contains invalid values.
[2023.04.27-15.43.32:852][740]LogFbx: CurveName : foot_r_up_35
[2023.04.27-15.43.32:852][740]LogFbx: CurveName(foot_r_up_35) is skipped because it only contains invalid values.
[2023.04.27-15.43.32:852][740]LogFbx: CurveName : foot_r_down_60
[2023.04.27-15.43.32:852][740]LogFbx: CurveName(foot_r_down_60) is skipped because it only contains invalid values.
[2023.04.27-15.43.32:852][740]LogFbx: CurveName : hand_l_down_90
[2023.04.27-15.43.32:852][740]LogFbx: CurveName(hand_l_down_90) is skipped because it only contains invalid values.
[2023.04.27-15.43.32:852][740]LogFbx: CurveName : hand_l_up_20
[2023.04.27-15.43.32:852][740]LogFbx: CurveName(hand_l_up_20) is skipped because it only contains invalid values.
[2023.04.27-15.43.32:852][740]LogFbx: CurveName : hand_l_up_90
[2023.04.27-15.43.32:852][740]LogFbx: CurveName(hand_l_up_90) is skipped because it only contains invalid values.
[2023.04.27-15.43.32:852][740]LogFbx: CurveName : hand_r_up_90
[2023.04.27-15.43.32:852][740]LogFbx: CurveName(hand_r_up_90) is skipped because it only contains invalid values.
[2023.04.27-15.43.32:852][740]LogFbx: CurveName : hand_r_down_90
[2023.04.27-15.43.32:852][740]LogFbx: CurveName(hand_r_down_90) is skipped because it only contains invalid values.
[2023.04.27-15.43.32:852][740]LogFbx: CurveName : hand_r_up_20
[2023.04.27-15.43.32:852][740]LogFbx: CurveName(hand_r_up_20) is skipped because it only contains invalid values.
[2023.04.27-15.43.32:852][740]LogFbx: CurveName : Pose_0
[2023.04.27-15.43.32:852][740]LogFbx: CurveName(Pose_0) is skipped because it only contains invalid values.
[2023.04.27-15.43.32:852][740]LogFbx: CurveName : Pose_1
[2023.04.27-15.43.32:852][740]LogFbx: CurveName(Pose_1) is skipped because it only contains invalid values.
[2023.04.27-15.43.32:852][740]LogFbx: CurveName : Pose_2
[2023.04.27-15.43.32:852][740]LogFbx: CurveName(Pose_2) is skipped because it only contains invalid values.
[2023.04.27-15.43.32:852][740]LogFbx: CurveName : Pose_3
[2023.04.27-15.43.32:852][740]LogFbx: CurveName(Pose_3) is skipped because it only contains invalid values.
[2023.04.27-15.43.32:852][740]LogFbx: CurveName : Pose_4
[2023.04.27-15.43.32:852][740]LogFbx: CurveName(Pose_4) is skipped because it only contains invalid values.
[2023.04.27-15.43.32:852][740]LogFbx: CurveName : Pose_5
[2023.04.27-15.43.32:852][740]LogFbx: CurveName(Pose_5) is skipped because it only contains invalid values.
[2023.04.27-15.43.32:852][740]LogFbx: CurveName : Pose_6
[2023.04.27-15.43.32:852][740]LogFbx: CurveName(Pose_6) is skipped because it only contains invalid values.
[2023.04.27-15.43.32:852][740]LogFbx: CurveName : Pose_7
[2023.04.27-15.43.32:852][740]LogFbx: CurveName(Pose_7) is skipped because it only contains invalid values.
[2023.04.27-15.43.32:852][740]LogFbx: CurveName : Pose_8
[2023.04.27-15.43.32:852][740]LogFbx: CurveName(Pose_8) is skipped because it only contains invalid values.
[2023.04.27-15.43.32:852][740]LogFbx: CurveName : lowerarm_l_in_110
[2023.04.27-15.43.32:852][740]LogFbx: CurveName(lowerarm_l_in_110) is skipped because it only contains invalid values.
[2023.04.27-15.43.32:852][740]LogFbx: CurveName : lowerarm_l_in_35
[2023.04.27-15.43.32:852][740]LogFbx: CurveName(lowerarm_l_in_35) is skipped because it only contains invalid values.
[2023.04.27-15.43.32:852][740]LogFbx: CurveName : lowerarm_l_out_35
[2023.04.27-15.43.32:852][740]LogFbx: CurveName(lowerarm_l_out_35) is skipped because it only contains invalid values.
[2023.04.27-15.43.32:852][740]LogFbx: CurveName : lowerarm_l_in_50
[2023.04.27-15.43.32:852][740]LogFbx: CurveName(lowerarm_l_in_50) is skipped because it only contains invalid values.
[2023.04.27-15.43.32:852][740]LogFbx: CurveName : lowerarm_l_in_75
[2023.04.27-15.43.32:852][740]LogFbx: CurveName(lowerarm_l_in_75) is skipped because it only contains invalid values.
[2023.04.27-15.43.32:852][740]LogFbx: CurveName : lowerarm_l_in_10
[2023.04.27-15.43.32:852][740]LogFbx: CurveName(lowerarm_l_in_10) is skipped because it only contains invalid values.
[2023.04.27-15.43.32:852][740]LogFbx: CurveName : lowerarm_l_out_10
[2023.04.27-15.43.32:852][740]LogFbx: CurveName(lowerarm_l_out_10) is skipped because it only contains invalid values.
[2023.04.27-15.43.32:852][740]LogFbx: CurveName : lowerarm_l_in_90
[2023.04.27-15.43.32:852][740]LogFbx: CurveName(lowerarm_l_in_90) is skipped because it only contains invalid values.
[2023.04.27-15.43.32:852][740]LogFbx: CurveName : lowerarm_r_in_10
[2023.04.27-15.43.32:852][740]LogFbx: CurveName(lowerarm_r_in_10) is skipped because it only contains invalid values.
[2023.04.27-15.43.32:852][740]LogFbx: CurveName : lowerarm_r_out_10
[2023.04.27-15.43.32:852][740]LogFbx: CurveName(lowerarm_r_out_10) is skipped because it only contains invalid values.
[2023.04.27-15.43.32:852][740]LogFbx: CurveName : lowerarm_r_out_35
[2023.04.27-15.43.32:852][740]LogFbx: CurveName(lowerarm_r_out_35) is skipped because it only contains invalid values.
[2023.04.27-15.43.32:852][740]LogFbx: CurveName : lowerarm_r_in_75
[2023.04.27-15.43.32:852][740]LogFbx: CurveName(lowerarm_r_in_75) is skipped because it only contains invalid values.
[2023.04.27-15.43.32:852][740]LogFbx: CurveName : lowerarm_r_in_50
[2023.04.27-15.43.32:852][740]LogFbx: CurveName(lowerarm_r_in_50) is skipped because it only contains invalid values.
[2023.04.27-15.43.32:852][740]LogFbx: CurveName : lowerarm_r_in_110
[2023.04.27-15.43.32:852][740]LogFbx: CurveName(lowerarm_r_in_110) is skipped because it only contains invalid values.
[2023.04.27-15.43.32:852][740]LogFbx: CurveName : lowerarm_r_in_35
[2023.04.27-15.43.32:852][740]LogFbx: CurveName(lowerarm_r_in_35) is skipped because it only contains invalid values.
[2023.04.27-15.43.32:852][740]LogFbx: CurveName : lowerarm_r_in_90
[2023.04.27-15.43.32:852][740]LogFbx: CurveName(lowerarm_r_in_90) is skipped because it only contains invalid values.
[2023.04.27-15.43.32:852][740]LogFbx: CurveName : thigh_l_bck_10
[2023.04.27-15.43.32:852][740]LogFbx: CurveName(thigh_l_bck_10) is skipped because it only contains invalid values.
[2023.04.27-15.43.32:852][740]LogFbx: CurveName : thigh_l_fwd_10
[2023.04.27-15.43.32:852][740]LogFbx: CurveName(thigh_l_fwd_10) is skipped because it only contains invalid values.
[2023.04.27-15.43.32:852][740]LogFbx: CurveName : thigh_l_in_45_out_90
[2023.04.27-15.43.32:852][740]LogFbx: CurveName(thigh_l_in_45_out_90) is skipped because it only contains invalid values.
[2023.04.27-15.43.32:852][740]LogFbx: CurveName : thigh_l_fwd_90
[2023.04.27-15.43.32:852][740]LogFbx: CurveName(thigh_l_fwd_90) is skipped because it only contains invalid values.
[2023.04.27-15.43.32:852][740]LogFbx: CurveName : thigh_l_bck_90
[2023.04.27-15.43.32:852][740]LogFbx: CurveName(thigh_l_bck_90) is skipped because it only contains invalid values.
[2023.04.27-15.43.32:852][740]LogFbx: CurveName : thigh_l_bck_50
[2023.04.27-15.43.32:852][740]LogFbx: CurveName(thigh_l_bck_50) is skipped because it only contains invalid values.
[2023.04.27-15.43.32:852][740]LogFbx: CurveName : thigh_l_out_110
[2023.04.27-15.43.32:852][740]LogFbx: CurveName(thigh_l_out_110) is skipped because it only contains invalid values.
[2023.04.27-15.43.32:852][740]LogFbx: CurveName : thigh_l_out_10
[2023.04.27-15.43.32:852][740]LogFbx: CurveName(thigh_l_out_10) is skipped because it only contains invalid values.
[2023.04.27-15.43.32:852][740]LogFbx: CurveName : thigh_l_fwd_45
[2023.04.27-15.43.32:852][740]LogFbx: CurveName(thigh_l_fwd_45) is skipped because it only contains invalid values.
[2023.04.27-15.43.32:852][740]LogFbx: CurveName : thigh_l_in_50
[2023.04.27-15.43.32:852][740]LogFbx: CurveName(thigh_l_in_50) is skipped because it only contains invalid values.
[2023.04.27-15.43.32:852][740]LogFbx: CurveName : thigh_l_fwd_110
[2023.04.27-15.43.32:852][740]LogFbx: CurveName(thigh_l_fwd_110) is skipped because it only contains invalid values.
[2023.04.27-15.43.32:852][740]LogFbx: CurveName : thigh_l_out_55
[2023.04.27-15.43.32:852][740]LogFbx: CurveName(thigh_l_out_55) is skipped because it only contains invalid values.
[2023.04.27-15.43.32:852][740]LogFbx: CurveName : thigh_l_out_85
[2023.04.27-15.43.32:852][740]LogFbx: CurveName(thigh_l_out_85) is skipped because it only contains invalid values.
[2023.04.27-15.43.32:852][740]LogFbx: CurveName : thigh_r_fwd_10
[2023.04.27-15.43.32:852][740]LogFbx: CurveName(thigh_r_fwd_10) is skipped because it only contains invalid values.
[2023.04.27-15.43.32:852][740]LogFbx: CurveName : thigh_r_out_55
[2023.04.27-15.43.32:852][740]LogFbx: CurveName(thigh_r_out_55) is skipped because it only contains invalid values.
[2023.04.27-15.43.32:852][740]LogFbx: CurveName : thigh_r_fwd_90
[2023.04.27-15.43.32:852][740]LogFbx: CurveName(thigh_r_fwd_90) is skipped because it only contains invalid values.
[2023.04.27-15.43.32:852][740]LogFbx: CurveName : thigh_r_fwd_45
[2023.04.27-15.43.32:852][740]LogFbx: CurveName(thigh_r_fwd_45) is skipped because it only contains invalid values.
[2023.04.27-15.43.32:852][740]LogFbx: CurveName : thigh_r_bck_10
[2023.04.27-15.43.32:852][740]LogFbx: CurveName(thigh_r_bck_10) is skipped because it only contains invalid values.
[2023.04.27-15.43.32:852][740]LogFbx: CurveName : thigh_r_out_85
[2023.04.27-15.43.32:852][740]LogFbx: CurveName(thigh_r_out_85) is skipped because it only contains invalid values.
[2023.04.27-15.43.32:852][740]LogFbx: CurveName : thigh_r_in_50
[2023.04.27-15.43.32:852][740]LogFbx: CurveName(thigh_r_in_50) is skipped because it only contains invalid values.
[2023.04.27-15.43.32:852][740]LogFbx: CurveName : thigh_r_out_10
[2023.04.27-15.43.32:852][740]LogFbx: CurveName(thigh_r_out_10) is skipped because it only contains invalid values.
[2023.04.27-15.43.32:852][740]LogFbx: CurveName : thigh_r_out_110
[2023.04.27-15.43.32:852][740]LogFbx: CurveName(thigh_r_out_110) is skipped because it only contains invalid values.
[2023.04.27-15.43.32:852][740]LogFbx: CurveName : thigh_r_bck_50
[2023.04.27-15.43.32:852][740]LogFbx: CurveName(thigh_r_bck_50) is skipped because it only contains invalid values.
[2023.04.27-15.43.32:852][740]LogFbx: CurveName : thigh_r_bck_90
[2023.04.27-15.43.32:852][740]LogFbx: CurveName(thigh_r_bck_90) is skipped because it only contains invalid values.
[2023.04.27-15.43.32:852][740]LogFbx: CurveName : thigh_r_in_45_out_90
[2023.04.27-15.43.32:852][740]LogFbx: CurveName(thigh_r_in_45_out_90) is skipped because it only contains invalid values.
[2023.04.27-15.43.32:852][740]LogFbx: CurveName : thigh_r_fwd_110
[2023.04.27-15.43.32:852][740]LogFbx: CurveName(thigh_r_fwd_110) is skipped because it only contains invalid values.
[2023.04.27-15.43.32:852][740]LogFbx: CurveName : upperarm_l_back_45
[2023.04.27-15.43.32:852][740]LogFbx: CurveName(upperarm_l_back_45) is skipped because it only contains invalid values.
[2023.04.27-15.43.32:852][740]LogFbx: CurveName : upperarm_l_out_55
[2023.04.27-15.43.32:852][740]LogFbx: CurveName(upperarm_l_out_55) is skipped because it only contains invalid values.
[2023.04.27-15.43.32:852][740]LogFbx: CurveName : upperarm_l_out110_twist_in_70
[2023.04.27-15.43.32:852][740]LogFbx: CurveName(upperarm_l_out110_twist_in_70) is skipped because it only contains invalid values.
[2023.04.27-15.43.32:852][740]LogFbx: CurveName : upperarm_l_out_85
[2023.04.27-15.43.32:852][740]LogFbx: CurveName(upperarm_l_out_85) is skipped because it only contains invalid values.
[2023.04.27-15.43.32:852][740]LogFbx: CurveName : upperarm_l_fwd_110
[2023.04.27-15.43.32:852][740]LogFbx: CurveName(upperarm_l_fwd_110) is skipped because it only contains invalid values.
[2023.04.27-15.43.32:852][740]LogFbx: CurveName : upperarm_l_in_10
[2023.04.27-15.43.32:852][740]LogFbx: CurveName(upperarm_l_in_10) is skipped because it only contains invalid values.
[2023.04.27-15.43.32:852][740]LogFbx: CurveName : upperarm_l_out110_twist_out_70
[2023.04.27-15.43.32:852][740]LogFbx: CurveName(upperarm_l_out110_twist_out_70) is skipped because it only contains invalid values.
[2023.04.27-15.43.32:852][740]LogFbx: CurveName : upperarm_l_out_twist_a
[2023.04.27-15.43.32:852][740]LogFbx: CurveName(upperarm_l_out_twist_a) is skipped because it only contains invalid values.
[2023.04.27-15.43.32:852][740]LogFbx: CurveName : upperarm_l_fwd_15
[2023.04.27-15.43.32:852][740]LogFbx: CurveName(upperarm_l_fwd_15) is skipped because it only contains invalid values.
[2023.04.27-15.43.32:852][740]LogFbx: CurveName : upperarm_l_out_15
[2023.04.27-15.43.32:853][740]LogFbx: CurveName(upperarm_l_out_15) is skipped because it only contains invalid values.
[2023.04.27-15.43.32:853][740]LogFbx: CurveName : upperarm_l_back_10
[2023.04.27-15.43.32:853][740]LogFbx: CurveName(upperarm_l_back_10) is skipped because it only contains invalid values.
[2023.04.27-15.43.32:853][740]LogFbx: CurveName : upperarm_l_out110
[2023.04.27-15.43.32:853][740]LogFbx: CurveName(upperarm_l_out110) is skipped because it only contains invalid values.
[2023.04.27-15.43.32:853][740]LogFbx: CurveName : upperarm_l_fwd_twist_in_a
[2023.04.27-15.43.32:853][740]LogFbx: CurveName(upperarm_l_fwd_twist_in_a) is skipped because it only contains invalid values.
[2023.04.27-15.43.32:853][740]LogFbx: CurveName : upperarm_l_fwd_90
[2023.04.27-15.43.32:853][740]LogFbx: CurveName(upperarm_l_fwd_90) is skipped because it only contains invalid values.
[2023.04.27-15.43.32:853][740]LogFbx: CurveName : upperarm_r_out_15
[2023.04.27-15.43.32:853][740]LogFbx: CurveName(upperarm_r_out_15) is skipped because it only contains invalid values.
[2023.04.27-15.43.32:853][740]LogFbx: CurveName : upperarm_r_fwd_15
[2023.04.27-15.43.32:853][740]LogFbx: CurveName(upperarm_r_fwd_15) is skipped because it only contains invalid values.
[2023.04.27-15.43.32:853][740]LogFbx: CurveName : upperarm_r_out_twist_a
[2023.04.27-15.43.32:853][740]LogFbx: CurveName(upperarm_r_out_twist_a) is skipped because it only contains invalid values.
[2023.04.27-15.43.32:853][740]LogFbx: CurveName : upperarm_r_out110_twist_in_70
[2023.04.27-15.43.32:853][740]LogFbx: CurveName(upperarm_r_out110_twist_in_70) is skipped because it only contains invalid values.
[2023.04.27-15.43.32:853][740]LogFbx: CurveName : upperarm_r_fwd_90
[2023.04.27-15.43.32:853][740]LogFbx: CurveName(upperarm_r_fwd_90) is skipped because it only contains invalid values.
[2023.04.27-15.43.32:853][740]LogFbx: CurveName : upperarm_r_out110
[2023.04.27-15.43.32:853][740]LogFbx: CurveName(upperarm_r_out110) is skipped because it only contains invalid values.
[2023.04.27-15.43.32:853][740]LogFbx: CurveName : upperarm_r_back_10
[2023.04.27-15.43.32:853][740]LogFbx: CurveName(upperarm_r_back_10) is skipped because it only contains invalid values.
[2023.04.27-15.43.32:853][740]LogFbx: CurveName : upperarm_r_out_85
[2023.04.27-15.43.32:853][740]LogFbx: CurveName(upperarm_r_out_85) is skipped because it only contains invalid values.
[2023.04.27-15.43.32:853][740]LogFbx: CurveName : upperarm_r_in_10
[2023.04.27-15.43.32:853][740]LogFbx: CurveName(upperarm_r_in_10) is skipped because it only contains invalid values.
[2023.04.27-15.43.32:853][740]LogFbx: CurveName : upperarm_r_back_45
